source,date,start_time,match_id,event,event_id,event_grade,event_grade_label,event_status,stage,stage_detail,round,best_of,match_status,team1,team1_id,team1_rank,team2,team2_id,team2_rank,team1_match_score,team2_match_score,winner,team1_odds,team2_odds,map_count,source_match_url,fetched_at
5e,2026-01-22,2026-01-22 20:30:00+0800,csgo_mc_2389514,CCT 第3赛季 欧洲系列赛 14 封闭预选赛,csgo_tt_8943,10,资格赛C级,past,小组赛,小组赛 败者组 首轮,首轮,3,completed,MASONIC,csgo_tm_10867,,MINLATE,csgo_tm_6626,,1,2,MINLATE,2.11,1.69,3,https://event.5eplay.com/csgo/match/csgo_mc_2389514,2026-06-01T09:27:40.610670+00:00
5e,2026-01-22,2026-01-22 21:00:00+0800,csgo_mc_2388914,IEM 里约 2026 封闭预选,csgo_tt_8899,6,资格赛B级,past,淘汰赛,淘汰赛 败者组 第2轮,第2轮,3,completed,Nuclear TigeRES,hltv_team_13027,,KOLESIE,hltv_team_13314,,2,0,Nuclear TigeRES,1.6,2.26,2,https://event.5eplay.com/csgo/match/csgo_mc_2388914,2026-06-01T09:27:40.610670+00:00
5e,2026-01-22,2026-01-22 21:00:00+0800,csgo_mc_2388913,IEM 里约 2026 封闭预选,csgo_tt_8899,6,资格赛B级,past,淘汰赛,淘汰赛 败者组 第2轮,第2轮,3,completed,FUT,hltv_team_13286,,EYE,csgo_tm_11737,,0,2,EYE,1.37,2.92,2,https://event.5eplay.com/csgo/match/csgo_mc_2388913,2026-06-01T09:27:40.610670+00:00
5e,2026-01-22,2026-01-22 21:00:00+0800,csgo_mc_2388916,IEM 里约 2026 封闭预选,csgo_tt_8899,6,资格赛B级,past,淘汰赛,淘汰赛 败者组 第2轮,第2轮,3,completed,BIG.A,csgo_tm_10254,,Nemesis,hltv_team_13355,,1,2,Nemesis,2.49,1.5,3,https://event.5eplay.com/csgo/match/csgo_mc_2388916,2026-06-01T09:27:40.610670+00:00
5e,2026-01-22,2026-01-22 21:00:00+0800,csgo_mc_2388915,IEM 里约 2026 封闭预选,csgo_tt_8899,6,资格赛B级,past,淘汰赛,淘汰赛 败者组 第2轮,第2轮,3,completed,Gentle Mates,hltv_team_13404,,Genone,csgo_tm_11609,,2,0,Gentle Mates,1.4,2.81,2,https://event.5eplay.com/csgo/match/csgo_mc_2388915,2026-06-01T09:27:40.610670+00:00
5e,2026-01-22,2026-01-22 21:00:00+0800,csgo_mc_2389342,CCT 第3赛季 南美系列赛7,csgo_tt_8937,5,C级赛事,past,淘汰赛,淘汰赛 十六强,十六强,3,completed,LP,hltv_team_13304,,Four Magic,hltv_team_13520,,2,0,LP,1.17,4.7,2,https://event.5eplay.com/csgo/match/csgo_mc_2389342,2026-06-01T09:27:40.610670+00:00
5e,2026-01-22,2026-01-22 22:44:52+0800,csgo_mc_2389438,BB Circuit X 库里蒂巴 2026,csgo_tt_8941,5,C级赛事,past,小组赛,小组赛 胜者组 决赛,决赛,3,completed,MIBR,csgo_tm_9215,,9z,csgo_tm_9996,,1,0,MIBR,,,0,https://event.5eplay.com/csgo/match/csgo_mc_2389438,2026-06-01T09:27:40.610670+00:00
5e,2026-01-22,2026-01-22 23:00:00+0800,csgo_mc_2389275,BLAST赏金赛 2026 S1决赛,csgo_tt_8246,2,S级赛事,past,第一阶段,第一阶段 1/4决赛,1/4决赛,3,completed,Liquid,csgo_tm_5973,,Falcons,csgo_tm_11283,,0,2,Falcons,3.22,1.33,2,https://event.5eplay.com/csgo/match/csgo_mc_2389275,2026-06-01T09:27:40.610670+00:00
5e,2026-01-22,2026-01-22 23:00:00+0800,csgo_mc_2389437,BB Circuit X 库里蒂巴 2026,csgo_tt_8941,5,C级赛事,past,小组赛,小组赛 败者组 首轮,首轮,3,completed,CTNex,hltv_team_13635,,Keyd,csgo_tm_6033,,0,2,Keyd,17.6,1.01,2,https://event.5eplay.com/csgo/match/csgo_mc_2389437,2026-06-01T09:27:40.610670+00:00
5e,2026-01-22,2026-01-22 23:40:00+0800,csgo_mc_2389117,CCT 第3赛季 欧洲系列赛 13,csgo_tt_8936,4,B级赛事,past,小组赛,小组赛 第三轮,第三轮,3,completed,Nemesis,hltv_team_13355,,Nemiga,csgo_tm_7969,,0,1,Nemiga,2.01,1.77,0,https://event.5eplay.com/csgo/match/csgo_mc_2389117,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 00:00:00+0800,csgo_mc_2388917,IEM 里约 2026 封闭预选,csgo_tt_8899,6,资格赛B级,past,淘汰赛,淘汰赛 胜者组 半决赛,半决赛,3,completed,HOTU,csgo_tm_11581,,9INE,csgo_tm_10278,,2,0,HOTU,1.65,2.17,2,https://event.5eplay.com/csgo/match/csgo_mc_2388917,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 00:00:00+0800,csgo_mc_2388918,IEM 里约 2026 封闭预选,csgo_tt_8899,6,资格赛B级,past,淘汰赛,淘汰赛 胜者组 半决赛,半决赛,3,completed,BB,hltv_team_12394,,Ursa,hltv_team_13231,,2,0,BB,1.26,3.7,2,https://event.5eplay.com/csgo/match/csgo_mc_2388918,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 00:00:00+0800,csgo_mc_2388919,IEM 里约 2026 封闭预选,csgo_tt_8899,6,资格赛B级,past,淘汰赛,淘汰赛 败者组 第3轮,第3轮,3,completed,EYE,csgo_tm_11737,,Nuclear TigeRES,hltv_team_13027,,1,2,Nuclear TigeRES,1.72,2,3,https://event.5eplay.com/csgo/match/csgo_mc_2388919,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 00:00:00+0800,csgo_mc_2389343,CCT 第3赛季 南美系列赛7,csgo_tt_8937,5,C级赛事,past,淘汰赛,淘汰赛 十六强,十六强,3,completed,Yawara,csgo_tm_11933,,Prison Breakers,hltv_team_13512,,2,1,Yawara,1.72,2.06,3,https://event.5eplay.com/csgo/match/csgo_mc_2389343,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 00:00:00+0800,csgo_mc_2389515,CCT 第3赛季 欧洲系列赛 14 封闭预选赛,csgo_tt_8943,10,资格赛C级,past,小组赛,小组赛 胜者组 决赛,决赛,3,completed,LK,csgo_tm_10854,,illwill,hltv_team_13501,,2,0,LK,3.85,1.24,2,https://event.5eplay.com/csgo/match/csgo_mc_2389515,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 01:00:00+0800,csgo_mc_2388920,IEM 里约 2026 封闭预选,csgo_tt_8899,6,资格赛B级,past,淘汰赛,淘汰赛 败者组 第3轮,第3轮,3,completed,Gentle Mates,hltv_team_13404,,Nemesis,hltv_team_13355,,2,0,Gentle Mates,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2388920,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 01:00:00+0800,csgo_mc_2388934,IEM 里约 2026 美洲 封闭预选,csgo_tt_8902,10,资格赛C级,past,淘汰赛,淘汰赛 败者组 1/4决赛,1/4决赛,3,completed,9z,csgo_tm_9996,,ShindeN,hltv_team_12959,,0,2,ShindeN,1.26,3.63,2,https://event.5eplay.com/csgo/match/csgo_mc_2388934,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 01:00:00+0800,csgo_mc_2388935,IEM 里约 2026 美洲 封闭预选,csgo_tt_8902,10,资格赛C级,past,淘汰赛,淘汰赛 败者组 1/4决赛,1/4决赛,3,completed,ODDIK,csgo_tm_11768,,Imperial,csgo_tm_9455,,0,2,Imperial,3.38,1.3,2,https://event.5eplay.com/csgo/match/csgo_mc_2388935,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 02:00:00+0800,csgo_mc_2389118,CCT 第3赛季 欧洲系列赛 13,csgo_tt_8936,4,B级赛事,past,小组赛,小组赛 第三轮,第三轮,3,completed,AM,hltv_team_13237,,1win,csgo_tm_10621,,0,2,1win,2.85,1.39,2,https://event.5eplay.com/csgo/match/csgo_mc_2389118,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 02:05:00+0800,csgo_mc_2389276,BLAST赏金赛 2026 S1决赛,csgo_tt_8246,2,S级赛事,past,第一阶段,第一阶段 1/4决赛,1/4决赛,3,completed,Heroic,csgo_tm_7175,,FURIA,csgo_tm_8297,,1,2,FURIA,5.76,1.13,3,https://event.5eplay.com/csgo/match/csgo_mc_2389276,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 02:15:00+0800,csgo_mc_2389440,BB Circuit X 库里蒂巴 2026,csgo_tt_8941,5,C级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,RED Canids,csgo_tm_7176,,BESTIA Academy,hltv_team_13026,,1,2,BESTIA Academy,1.02,12.11,1,https://event.5eplay.com/csgo/match/csgo_mc_2389440,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 02:30:00+0800,csgo_mc_2389516,CCT 第3赛季 欧洲系列赛 14 封闭预选赛,csgo_tt_8943,10,资格赛C级,past,小组赛,小组赛 胜者组 决赛,决赛,3,completed,FORZE Reload,hltv_team_12857,,EF,csgo_tm_11251,,2,1,FORZE Reload,2.58,1.46,3,https://event.5eplay.com/csgo/match/csgo_mc_2389516,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 03:00:00+0800,csgo_mc_2389439,BB Circuit X 库里蒂巴 2026,csgo_tt_8941,5,C级赛事,past,小组赛,小组赛 胜者组 首轮,首轮,3,completed,Gaimin Gladiators,csgo_tm_11571,,Afundacao,hltv_team_13472,,2,0,Gaimin Gladiators,1.02,12.11,2,https://event.5eplay.com/csgo/match/csgo_mc_2389439,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 03:10:00+0800,csgo_mc_2389344,CCT 第3赛季 南美系列赛7,csgo_tt_8937,5,C级赛事,past,淘汰赛,淘汰赛 十六强,十六强,3,completed,Bounty Hunters,hltv_team_12776,,Bad Luck,hltv_team_13342,,2,0,Bounty Hunters,1.1,6.55,2,https://event.5eplay.com/csgo/match/csgo_mc_2389344,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 03:45:00+0800,csgo_mc_2388922,IEM 里约 2026 封闭预选,csgo_tt_8899,6,资格赛B级,past,淘汰赛,淘汰赛 败者组 1/4决赛,1/4决赛,3,completed,Ursa,hltv_team_13231,,Gentle Mates,hltv_team_13404,,0,2,Gentle Mates,7.96,1.06,2,https://event.5eplay.com/csgo/match/csgo_mc_2388922,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 04:00:00+0800,csgo_mc_2388921,IEM 里约 2026 封闭预选,csgo_tt_8899,6,资格赛B级,past,淘汰赛,淘汰赛 败者组 1/4决赛,1/4决赛,3,completed,9INE,csgo_tm_10278,,Nuclear TigeRES,hltv_team_13027,,2,1,9INE,2.25,1.6,3,https://event.5eplay.com/csgo/match/csgo_mc_2388921,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 04:00:00+0800,csgo_mc_2388936,IEM 里约 2026 美洲 封闭预选,csgo_tt_8902,10,资格赛C级,past,淘汰赛,淘汰赛 胜者组 决赛,决赛,3,completed,RED Canids,csgo_tm_7176,,BESTIA,hltv_team_12144,,2,0,RED Canids,2,1.76,2,https://event.5eplay.com/csgo/match/csgo_mc_2388936,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 04:05:00+0800,csgo_mc_2388937,IEM 里约 2026 美洲 封闭预选,csgo_tt_8902,10,资格赛C级,past,淘汰赛,淘汰赛 败者组 半决赛,半决赛,3,completed,Imperial,csgo_tm_9455,,ShindeN,hltv_team_12959,,0,2,ShindeN,1.26,3.59,2,https://event.5eplay.com/csgo/match/csgo_mc_2388937,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 05:00:00+0800,csgo_mc_2389442,BB Circuit X 库里蒂巴 2026,csgo_tt_8941,5,C级赛事,past,小组赛,小组赛 胜者组 决赛,决赛,3,completed,BESTIA Academy,hltv_team_13026,,Gaimin Gladiators,csgo_tm_11571,,0,2,Gaimin Gladiators,7.07,1.07,2,https://event.5eplay.com/csgo/match/csgo_mc_2389442,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 06:00:00+0800,csgo_mc_2389345,CCT 第3赛季 南美系列赛7,csgo_tt_8937,5,C级赛事,past,淘汰赛,淘汰赛 十六强,十六强,3,completed,FOLHA AMARELA,hltv_team_13475,,Players,csgo_tm_11711,,2,1,FOLHA AMARELA,1.66,2.14,3,https://event.5eplay.com/csgo/match/csgo_mc_2389345,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 06:40:00+0800,csgo_mc_2389441,BB Circuit X 库里蒂巴 2026,csgo_tt_8941,5,C级赛事,past,小组赛,小组赛 败者组 首轮,首轮,3,completed,RED Canids,csgo_tm_7176,,Afundacao,hltv_team_13472,,2,0,RED Canids,1.01,11,2,https://event.5eplay.com/csgo/match/csgo_mc_2389441,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 07:30:00+0800,csgo_mc_2388938,IEM 里约 2026 美洲 封闭预选,csgo_tt_8902,10,资格赛C级,past,淘汰赛,淘汰赛 败者组 决赛,决赛,3,completed,BESTIA,hltv_team_12144,,ShindeN,hltv_team_12959,,2,0,BESTIA,1.15,5,2,https://event.5eplay.com/csgo/match/csgo_mc_2388938,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 11:00:00+0800,csgo_mc_2389366,值得买 精英挑战赛 2026,csgo_tt_8938,4,B级赛事,past,淘汰赛,淘汰赛 1/4决赛,1/4决赛,3,completed,MOS,hltv_team_13602,,The Huns,hltv_team_12510,,2,0,MOS,3.63,1.26,2,https://event.5eplay.com/csgo/match/csgo_mc_2389366,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 15:30:00+0800,csgo_mc_2389367,值得买 精英挑战赛 2026,csgo_tt_8938,4,B级赛事,past,淘汰赛,淘汰赛 1/4决赛,1/4决赛,3,completed,RA,csgo_tm_11514,,JJH,csgo_tm_10245,,1,2,JJH,2.33,1.55,3,https://event.5eplay.com/csgo/match/csgo_mc_2389367,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 17:00:00+0800,csgo_mc_2389119,CCT 第3赛季 欧洲系列赛 13,csgo_tt_8936,4,B级赛事,past,小组赛,小组赛 第三轮,第三轮,3,completed,Nuclear TigeRES,hltv_team_13027,,Oramond,hltv_team_13470,,2,0,Nuclear TigeRES,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2389119,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 17:00:00+0800,csgo_mc_2389191,NODWIN Clutch 系列 4,csgo_tt_8925,5,C级赛事,past,小组赛,小组赛 第一轮,第一轮,3,completed,MOUZ.N,csgo_tm_11176,,Aab,csgo_tm_9621,,2,1,MOUZ.N,1.53,2.4,3,https://event.5eplay.com/csgo/match/csgo_mc_2389191,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 17:00:00+0800,csgo_mc_2389582,United21 Esplay 挑战赛 第一季,csgo_tt_8945,5,C级赛事,past,小组赛,小组赛,,1,completed,BIG,csgo_tm_7532,,Lilmix,csgo_tm_9735,,10,13,Lilmix,1.11,6,1,https://event.5eplay.com/csgo/match/csgo_mc_2389582,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 17:30:00+0800,csgo_mc_2389517,CCT 第3赛季 欧洲系列赛 14 封闭预选赛,csgo_tt_8943,10,资格赛C级,past,小组赛,小组赛 败者组 决赛,决赛,3,completed,rottweilers,hltv_team_13643,,Bushido Wildcats,hltv_team_13281,,2,0,rottweilers,1.77,2.01,2,https://event.5eplay.com/csgo/match/csgo_mc_2389517,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 18:30:00+0800,csgo_mc_2389583,United21 Esplay 挑战赛 第一季,csgo_tt_8945,5,C级赛事,past,小组赛,小组赛,,1,completed,BIG,csgo_tm_7532,,Luleflames,hltv_team_13650,,13,2,BIG,1.02,12.11,1,https://event.5eplay.com/csgo/match/csgo_mc_2389583,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 19:00:00+0800,csgo_mc_2389584,United21 Esplay 挑战赛 第一季,csgo_tt_8945,5,C级赛事,past,小组赛,小组赛,,1,completed,Lilmix,csgo_tm_9735,,Luleflames,hltv_team_13650,,13,7,Lilmix,1.14,5.34,1,https://event.5eplay.com/csgo/match/csgo_mc_2389584,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 19:30:00+0800,csgo_mc_2389036,欧洲职业联赛 系列赛 4,csgo_tt_8927,5,C级赛事,past,小组赛,小组赛 胜者组 决赛,决赛,3,completed,japczany,hltv_team_13614,,Fingers Crossed,hltv_team_13466,,0,2,Fingers Crossed,2.66,1.44,2,https://event.5eplay.com/csgo/match/csgo_mc_2389036,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 20:00:00+0800,csgo_mc_2389121,CCT 第3赛季 欧洲系列赛 13,csgo_tt_8936,4,B级赛事,past,小组赛,小组赛 第三轮,第三轮,3,completed,BET-M,hltv_team_13619,,illwill,hltv_team_13501,,0,2,illwill,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2389121,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 20:00:00+0800,csgo_mc_2389443,BB Circuit X 库里蒂巴 2026,csgo_tt_8941,5,C级赛事,past,小组赛,小组赛 败者组 决赛,决赛,3,completed,Fluxo,csgo_tm_11837,,Yawara,csgo_tm_11933,,1,2,Yawara,1.13,5.54,3,https://event.5eplay.com/csgo/match/csgo_mc_2389443,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 20:10:00+0800,csgo_mc_2389192,NODWIN Clutch 系列 4,csgo_tt_8925,5,C级赛事,past,小组赛,小组赛 第一轮,第一轮,3,completed,Nemiga,csgo_tm_7969,,AI,hltv_team_12812,,2,0,Nemiga,1.15,5.16,2,https://event.5eplay.com/csgo/match/csgo_mc_2389192,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 20:30:00+0800,csgo_mc_2389518,CCT 第3赛季 欧洲系列赛 14 封闭预选赛,csgo_tt_8943,10,资格赛C级,past,小组赛,小组赛 败者组 决赛,决赛,3,completed,Acend,hltv_team_13518,,Bebop,hltv_team_13613,,2,1,Acend,1.91,1.85,3,https://event.5eplay.com/csgo/match/csgo_mc_2389518,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 20:50:00+0800,csgo_mc_2389365,值得买 精英挑战赛 2026,csgo_tt_8938,4,B级赛事,past,淘汰赛,淘汰赛 1/4决赛,1/4决赛,3,completed,FlyQuest,hltv_team_12774,,CW,hltv_team_12646,,2,0,FlyQuest,1.15,5.16,2,https://event.5eplay.com/csgo/match/csgo_mc_2389365,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 21:00:00+0800,csgo_mc_2389346,CCT 第3赛季 南美系列赛7,csgo_tt_8937,5,C级赛事,past,淘汰赛,淘汰赛 十六强,十六强,3,completed,ODDIK,csgo_tm_11768,,GameHunters,hltv_team_12988,,2,0,ODDIK,1.3,3.38,2,https://event.5eplay.com/csgo/match/csgo_mc_2389346,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 21:00:00+0800,csgo_mc_2389586,United21 Esplay 挑战赛 第一季,csgo_tt_8945,5,C级赛事,past,小组赛,小组赛,,1,completed,INFURITY,csgo_tm_8488,,EXEN,csgo_tm_11058,,13,8,INFURITY,1.34,3.12,1,https://event.5eplay.com/csgo/match/csgo_mc_2389586,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 21:00:00+0800,csgo_mc_2389585,United21 Esplay 挑战赛 第一季,csgo_tt_8945,5,C级赛事,past,小组赛,小组赛,,1,completed,Johnny Speeds,hltv_team_12604,,SemperFi,hltv_team_12901,,13,2,Johnny Speeds,1.35,3.08,1,https://event.5eplay.com/csgo/match/csgo_mc_2389585,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 22:00:00+0800,csgo_mc_2389587,United21 Esplay 挑战赛 第一季,csgo_tt_8945,5,C级赛事,past,小组赛,小组赛,,1,completed,Johnny Speeds,hltv_team_12604,,INFURITY,csgo_tm_8488,,13,4,Johnny Speeds,1.11,6,1,https://event.5eplay.com/csgo/match/csgo_mc_2389587,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 22:00:00+0800,csgo_mc_2389588,United21 Esplay 挑战赛 第一季,csgo_tt_8945,5,C级赛事,past,小组赛,小组赛,,1,completed,SemperFi,hltv_team_12901,,EXEN,csgo_tm_11058,,13,6,SemperFi,1.1,6.55,1,https://event.5eplay.com/csgo/match/csgo_mc_2389588,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 22:11:45+0800,csgo_mc_2389035,欧洲职业联赛 系列赛 4,csgo_tt_8927,5,C级赛事,past,小组赛,小组赛 败者组 首轮,首轮,3,completed,DUNDU,hltv_team_13616,,UNiTY,hltv_team_12267,,0,1,UNiTY,2.4,1.5,0,https://event.5eplay.com/csgo/match/csgo_mc_2389035,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 23:00:00+0800,csgo_mc_2389120,CCT 第3赛季 欧洲系列赛 13,csgo_tt_8936,4,B级赛事,past,小组赛,小组赛 第三轮,第三轮,3,completed,Sangal,csgo_tm_10333,,FT,hltv_team_12818,,2,1,Sangal,1.89,1.87,3,https://event.5eplay.com/csgo/match/csgo_mc_2389120,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 23:00:00+0800,csgo_mc_2389193,NODWIN Clutch 系列 4,csgo_tt_8925,5,C级赛事,past,小组赛,小组赛 第一轮,第一轮,3,completed,kONO,hltv_team_12858,,UNiTY,hltv_team_12267,,0,2,UNiTY,1.37,2.92,2,https://event.5eplay.com/csgo/match/csgo_mc_2389193,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 23:00:00+0800,csgo_mc_2389277,BLAST赏金赛 2026 S1决赛,csgo_tt_8246,2,S级赛事,past,第一阶段,第一阶段 1/4决赛,1/4决赛,3,completed,GL,csgo_tm_9928,,Vitality,csgo_tm_9565,,0,2,Vitality,6.26,1.11,2,https://event.5eplay.com/csgo/match/csgo_mc_2389277,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 23:00:00+0800,csgo_mc_2389590,United21 Esplay 挑战赛 第一季,csgo_tt_8945,5,C级赛事,past,小组赛,小组赛,,1,completed,SemperFi,hltv_team_12901,,INFURITY,csgo_tm_8488,,13,6,SemperFi,1.18,4.57,1,https://event.5eplay.com/csgo/match/csgo_mc_2389590,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 23:00:00+0800,csgo_mc_2389589,United21 Esplay 挑战赛 第一季,csgo_tt_8945,5,C级赛事,past,小组赛,小组赛,,1,completed,Johnny Speeds,hltv_team_12604,,EXEN,csgo_tm_11058,,13,5,Johnny Speeds,1.05,9.33,1,https://event.5eplay.com/csgo/match/csgo_mc_2389589,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 23:10:00+0800,csgo_mc_2389444,BB Circuit X 库里蒂巴 2026,csgo_tt_8941,5,C级赛事,past,小组赛,小组赛 败者组 决赛,决赛,3,completed,Sharks,csgo_tm_8113,,METANOIA,hltv_team_13634,,2,0,Sharks,,,2,https://event.5eplay.com/csgo/match/csgo_mc_2389444,2026-06-01T09:27:40.610670+00:00
5e,2026-01-23,2026-01-23 23:35:00+0800,csgo_mc_2389368,值得买 精英挑战赛 2026,csgo_tt_8938,4,B级赛事,past,淘汰赛,淘汰赛 1/4决赛,1/4决赛,3,completed,Eruption,hltv_team_12097,,LVG,csgo_tm_8840,,0,2,LVG,6.26,1.11,2,https://event.5eplay.com/csgo/match/csgo_mc_2389368,2026-06-01T09:27:40.610670+00:00
5e,2026-01-24,2026-01-24 00:00:00+0800,csgo_mc_2388923,IEM 里约 2026 封闭预选,csgo_tt_8899,6,资格赛B级,past,淘汰赛,淘汰赛 胜者组 决赛,决赛,3,completed,HOTU,csgo_tm_11581,,BB,hltv_team_12394,,2,0,HOTU,2.31,1.57,2,https://event.5eplay.com/csgo/match/csgo_mc_2388923,2026-06-01T09:27:40.610670+00:00
5e,2026-01-24,2026-01-24 00:00:00+0800,csgo_mc_2388924,IEM 里约 2026 封闭预选,csgo_tt_8899,6,资格赛B级,past,淘汰赛,淘汰赛 败者组 半决赛,半决赛,3,completed,Gentle Mates,hltv_team_13404,,9INE,csgo_tm_10278,,2,1,Gentle Mates,1.4,2.81,3,https://event.5eplay.com/csgo/match/csgo_mc_2388924,2026-06-01T09:27:40.610670+00:00
5e,2026-01-24,2026-01-24 00:00:00+0800,csgo_mc_2389347,CCT 第3赛季 南美系列赛7,csgo_tt_8937,5,C级赛事,past,淘汰赛,淘汰赛 十六强,十六强,3,completed,Procyon,csgo_tm_10997,,Vasco,hltv_team_13413,,0,2,Vasco,2.21,1.62,2,https://event.5eplay.com/csgo/match/csgo_mc_2389347,2026-06-01T09:27:40.610670+00:00
5e,2026-01-24,2026-01-24 00:35:00+0800,csgo_mc_2389519,CCT 第3赛季 欧洲系列赛 14 封闭预选赛,csgo_tt_8943,10,资格赛C级,past,小组赛,小组赛 败者组 决赛,决赛,3,completed,MOUZ.N,csgo_tm_11176,,illwill,hltv_team_13501,,0,2,illwill,1.81,1.95,2,https://event.5eplay.com/csgo/match/csgo_mc_2389519,2026-06-01T09:27:40.610670+00:00
5e,2026-01-24,2026-01-24 01:00:00+0800,csgo_mc_2389591,United21 Esplay 挑战赛 第一季,csgo_tt_8945,5,C级赛事,past,小组赛,小组赛,,1,completed,Metizport,csgo_tm_11641,,HAVU,csgo_tm_7865,,4,13,HAVU,1.6,2.26,1,https://event.5eplay.com/csgo/match/csgo_mc_2389591,2026-06-01T09:27:40.610670+00:00
5e,2026-01-24,2026-01-24 01:15:00+0800,csgo_mc_2389592,United21 Esplay 挑战赛 第一季,csgo_tt_8945,5,C级赛事,past,小组赛,小组赛,,1,completed,ReThink,hltv_team_13651,,Flying Angels,hltv_team_12810,,13,5,ReThink,1.58,2.29,1,https://event.5eplay.com/csgo/match/csgo_mc_2389592,2026-06-01T09:27:40.610670+00:00
5e,2026-01-24,2026-01-24 01:30:00+0800,csgo_mc_2389155,A1 游戏联赛 第11赛季,csgo_tt_8934,4,B级赛事,past,小组赛,小组赛 第三轮,第三轮,3,completed,Phantom,hltv_team_13173,,MASONIC,csgo_tm_10867,,0,2,MASONIC,1.35,3.08,2,https://event.5eplay.com/csgo/match/csgo_mc_2389155,2026-06-01T09:27:40.610670+00:00
5e,2026-01-24,2026-01-24 01:30:37+0800,csgo_mc_2389156,A1 游戏联赛 第11赛季,csgo_tt_8934,4,B级赛事,past,小组赛,小组赛 第三轮,第三轮,3,completed,Universe,hltv_team_13618,,STATE,hltv_team_13623,,0,1,STATE,2.62,1.32,0,https://event.5eplay.com/csgo/match/csgo_mc_2389156,2026-06-01T09:27:40.610670+00:00
5e,2026-01-24,2026-01-24 01:50:00+0800,csgo_mc_2389278,BLAST赏金赛 2026 S1决赛,csgo_tt_8246,2,S级赛事,past,第一阶段,第一阶段 1/4决赛,1/4决赛,3,completed,PARIVISION,hltv_team_12467,,Spirit,csgo_tm_7020,,2,1,PARIVISION,3.94,1.24,3,https://event.5eplay.com/csgo/match/csgo_mc_2389278,2026-06-01T09:27:40.610670+00:00
