date,event,event_tier,status,team1,team2,winner,best_of,map,team1_rank,team2_rank,team1_rmr_points,team2_rmr_points,team1_major_best_placement,team2_major_best_placement,team1_wins,team1_losses,team2_wins,team2_losses,version_tag,source,source_match_url,source_match_id,source_event_grade_label
2026-02-15,CCT 第3赛季 南美系列赛8,A,completed,RED Canids,FOLHA AMARELA,RED Canids,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389807,csgo_mc_2389807,C级赛事
2026-02-15,CCT 第3赛季 南美系列赛8,A,completed,RED Canids,FOLHA AMARELA,RED Canids,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389807,csgo_mc_2389807,C级赛事
2026-02-15,好运星珍珠 第一赛季,A,completed,Nuclear TigeRES,1win,1win,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390300,csgo_mc_2390300,C级赛事
2026-02-15,好运星珍珠 第一赛季,A,completed,Nuclear TigeRES,1win,1win,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390300,csgo_mc_2390300,C级赛事
2026-02-15,好运星珍珠 第一赛季,A,completed,BET-M,K27,K27,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390301,csgo_mc_2390301,C级赛事
2026-02-15,好运星珍珠 第一赛季,A,completed,BET-M,K27,K27,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390301,csgo_mc_2390301,C级赛事
2026-02-15,好运星珍珠 第一赛季,A,completed,Nemesis,Oxuji,Nemesis,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390302,csgo_mc_2390302,C级赛事
2026-02-15,好运星珍珠 第一赛季,A,completed,Nemesis,Oxuji,Oxuji,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390302,csgo_mc_2390302,C级赛事
2026-02-15,好运星珍珠 第一赛季,A,completed,Nemesis,Oxuji,Oxuji,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390302,csgo_mc_2390302,C级赛事
2026-02-15,PGL 克卢日纳波卡 2026,S,completed,Mongolz,paiN,paiN,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389954,csgo_mc_2389954,S级赛事
2026-02-15,PGL 克卢日纳波卡 2026,S,completed,Mongolz,paiN,Mongolz,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389954,csgo_mc_2389954,S级赛事
2026-02-15,PGL 克卢日纳波卡 2026,S,completed,Mongolz,paiN,Mongolz,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389954,csgo_mc_2389954,S级赛事
2026-02-15,A1 游戏联赛 第11赛季,A,completed,Oramond,Fingers Crossed,Oramond,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389173,csgo_mc_2389173,B级赛事
2026-02-15,A1 游戏联赛 第11赛季,A,completed,Oramond,Fingers Crossed,Oramond,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389173,csgo_mc_2389173,B级赛事
2026-02-15,CCT 第3赛季 欧洲系列赛 15,A,completed,Phantom,Nexus,Phantom,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389863,csgo_mc_2389863,B级赛事
2026-02-15,CCT 第3赛季 欧洲系列赛 15,A,completed,Phantom,Nexus,Phantom,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389863,csgo_mc_2389863,B级赛事
2026-02-10,CCT 第3赛季 欧洲系列赛 15,A,completed,Leo,Algo,Leo,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389847,csgo_mc_2389847,B级赛事
2026-02-10,CCT 第3赛季 欧洲系列赛 15,A,completed,Leo,Algo,Leo,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389847,csgo_mc_2389847,B级赛事
2026-02-10,CCT 第3赛季 欧洲系列赛 16 封闭预选赛,A,completed,Enjoy,QWENTRY,QWENTRY,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390009,csgo_mc_2390009,C级赛事
2026-02-10,CCT 第3赛季 欧洲系列赛 16 封闭预选赛,A,completed,Enjoy,QWENTRY,QWENTRY,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390009,csgo_mc_2390009,C级赛事
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,BB,ENCE,BB,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390112,csgo_mc_2390112,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,BB,ENCE,BB,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390112,csgo_mc_2390112,资格赛A级
2026-02-11,JB 女子职业联赛 第1赛季,A,completed,BIG.E,confidence,BIG.E,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390090,csgo_mc_2390090,C级赛事
2026-02-11,JB 女子职业联赛 第1赛季,A,completed,BIG.E,confidence,BIG.E,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390090,csgo_mc_2390090,C级赛事
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,Johnny Speeds,Nuclear TigeRES,Johnny Speeds,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390115,csgo_mc_2390115,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,Johnny Speeds,Nuclear TigeRES,Johnny Speeds,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390115,csgo_mc_2390115,资格赛A级
2026-02-11,CCT 第3赛季 欧洲系列赛 15,A,completed,Genone,WHITEBIRD,WHITEBIRD,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389848,csgo_mc_2389848,B级赛事
2026-02-11,CCT 第3赛季 欧洲系列赛 15,A,completed,Genone,WHITEBIRD,WHITEBIRD,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389848,csgo_mc_2389848,B级赛事
2026-02-11,CCT 第3赛季 欧洲系列赛 16 封闭预选赛,A,completed,Brute,home,Brute,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390010,csgo_mc_2390010,C级赛事
2026-02-11,CCT 第3赛季 欧洲系列赛 16 封闭预选赛,A,completed,Brute,home,Brute,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390010,csgo_mc_2390010,C级赛事
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,Alliance,SINNERS,SINNERS,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390113,csgo_mc_2390113,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,Alliance,SINNERS,SINNERS,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390113,csgo_mc_2390113,资格赛A级
2026-02-11,CCT 第3赛季 南美系列赛8,A,completed,Fake do Biru,Bad Luck,Fake do Biru,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389793,csgo_mc_2389793,C级赛事
2026-02-11,CCT 第3赛季 南美系列赛8,A,completed,Fake do Biru,Bad Luck,Bad Luck,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389793,csgo_mc_2389793,C级赛事
2026-02-11,CCT 第3赛季 南美系列赛8,A,completed,Fake do Biru,Bad Luck,Fake do Biru,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389793,csgo_mc_2389793,C级赛事
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,BASEMENT BOYS,CYBERSHOKE,CYBERSHOKE,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390114,csgo_mc_2390114,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,BASEMENT BOYS,CYBERSHOKE,CYBERSHOKE,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390114,csgo_mc_2390114,资格赛A级
2026-02-11,IEM 亚特兰大 2026 美洲 封闭预选赛,A,completed,Passion UA,mouse,Passion UA,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390133,csgo_mc_2390133,资格赛A级
2026-02-11,IEM 亚特兰大 2026 美洲 封闭预选赛,A,completed,Passion UA,mouse,Passion UA,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390133,csgo_mc_2390133,资格赛A级
2026-02-11,IEM 亚特兰大 2026 美洲 封闭预选赛,A,completed,SportsBetExpert,BOSS,SportsBetExpert,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390134,csgo_mc_2390134,资格赛A级
2026-02-11,IEM 亚特兰大 2026 美洲 封闭预选赛,A,completed,SportsBetExpert,BOSS,SportsBetExpert,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390134,csgo_mc_2390134,资格赛A级
2026-02-11,IEM 亚特兰大 2026 美洲 封闭预选赛,A,completed,Wildcard,Voca,Voca,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390136,csgo_mc_2390136,资格赛A级
2026-02-11,IEM 亚特兰大 2026 美洲 封闭预选赛,A,completed,Wildcard,Voca,Wildcard,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390136,csgo_mc_2390136,资格赛A级
2026-02-11,IEM 亚特兰大 2026 美洲 封闭预选赛,A,completed,Wildcard,Voca,Wildcard,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390136,csgo_mc_2390136,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,FNC,K27,FNC,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390116,csgo_mc_2390116,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,FNC,K27,K27,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390116,csgo_mc_2390116,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,FNC,K27,FNC,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390116,csgo_mc_2390116,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,Tricked,EYE,Tricked,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390119,csgo_mc_2390119,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,Tricked,EYE,EYE,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390119,csgo_mc_2390119,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,Tricked,EYE,EYE,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390119,csgo_mc_2390119,资格赛A级
2026-02-11,JB 女子职业联赛 第1赛季,A,completed,Let Her Cook,hindsight,Let Her Cook,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390091,csgo_mc_2390091,C级赛事
2026-02-11,JB 女子职业联赛 第1赛季,A,completed,Let Her Cook,hindsight,hindsight,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390091,csgo_mc_2390091,C级赛事
2026-02-11,JB 女子职业联赛 第1赛季,A,completed,Let Her Cook,hindsight,Let Her Cook,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390091,csgo_mc_2390091,C级赛事
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,OG,Nemesis,OG,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390118,csgo_mc_2390118,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,OG,Nemesis,Nemesis,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390118,csgo_mc_2390118,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,OG,Nemesis,OG,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390118,csgo_mc_2390118,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,Inner Circle,BET-M,BET-M,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390117,csgo_mc_2390117,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,Inner Circle,BET-M,Inner Circle,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390117,csgo_mc_2390117,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,Inner Circle,BET-M,BET-M,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390117,csgo_mc_2390117,资格赛A级
2026-02-11,CCT 第3赛季 南美系列赛8,A,completed,ShindeN,Vasco,Vasco,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389794,csgo_mc_2389794,C级赛事
2026-02-11,CCT 第3赛季 南美系列赛8,A,completed,ShindeN,Vasco,Vasco,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389794,csgo_mc_2389794,C级赛事
2026-02-11,IEM 亚特兰大 2026 美洲 封闭预选赛,A,completed,mouse,BOSS,BOSS,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390137,csgo_mc_2390137,资格赛A级
2026-02-11,IEM 亚特兰大 2026 美洲 封闭预选赛,A,completed,mouse,BOSS,BOSS,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390137,csgo_mc_2390137,资格赛A级
2026-02-11,IEM 亚特兰大 2026 美洲 封闭预选赛,A,completed,SkinRave,Voca,Voca,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390138,csgo_mc_2390138,资格赛A级
2026-02-11,Dust2.us 猎鹰大师赛 S6,A,completed,Sakura,InControl,InControl,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390179,csgo_mc_2390179,C级赛事
2026-02-11,Dust2.us 猎鹰大师赛 S6,A,completed,Sakura,InControl,InControl,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390179,csgo_mc_2390179,C级赛事
2026-02-11,CCT 第3赛季 北美系列赛3,A,completed,Marsborne,SkinRave,Marsborne,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389764,csgo_mc_2389764,C级赛事
2026-02-11,CCT 第3赛季 北美系列赛3,A,completed,Marsborne,SkinRave,Marsborne,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389764,csgo_mc_2389764,C级赛事
2026-02-11,IEM 亚特兰大 2026 美洲 封闭预选赛,A,completed,Passion UA,SportsBetExpert,Passion UA,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390139,csgo_mc_2390139,资格赛A级
2026-02-11,IEM 亚特兰大 2026 美洲 封闭预选赛,A,completed,Passion UA,SportsBetExpert,Passion UA,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390139,csgo_mc_2390139,资格赛A级
2026-02-11,IEM 亚特兰大 2026 美洲 封闭预选赛,A,completed,Fisher College,Wildcard,Wildcard,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390140,csgo_mc_2390140,资格赛A级
2026-02-11,IEM 亚特兰大 2026 美洲 封闭预选赛,A,completed,Fisher College,Wildcard,Wildcard,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390140,csgo_mc_2390140,资格赛A级
2026-02-11,Dust2.us 猎鹰大师赛 S6,A,completed,FLYRED,F5,F5,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390178,csgo_mc_2390178,C级赛事
2026-02-11,Dust2.us 猎鹰大师赛 S6,A,completed,FLYRED,F5,FLYRED,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390178,csgo_mc_2390178,C级赛事
2026-02-11,Dust2.us 猎鹰大师赛 S6,A,completed,FLYRED,F5,F5,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390178,csgo_mc_2390178,C级赛事
2026-02-11,Dust2.us 猎鹰大师赛 S6,A,completed,Aether,Zomblers,Zomblers,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390175,csgo_mc_2390175,C级赛事
2026-02-11,Dust2.us 猎鹰大师赛 S6,A,completed,Aether,Zomblers,Zomblers,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390175,csgo_mc_2390175,C级赛事
2026-02-11,Dust2.us 猎鹰大师赛 S6,A,completed,Outfit 49,Blitzkrieg,Outfit 49,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390177,csgo_mc_2390177,C级赛事
2026-02-11,Dust2.us 猎鹰大师赛 S6,A,completed,Outfit 49,Blitzkrieg,Outfit 49,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390177,csgo_mc_2390177,C级赛事
2026-02-11,Dust2.us 猎鹰大师赛 S6,A,completed,LAG,Chicken Coop,LAG,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390173,csgo_mc_2390173,C级赛事
2026-02-11,Dust2.us 猎鹰大师赛 S6,A,completed,LAG,Chicken Coop,LAG,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390173,csgo_mc_2390173,C级赛事
2026-02-11,CCT 第3赛季 欧洲系列赛 15,A,completed,Metizport,Lazer Cats,Metizport,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389849,csgo_mc_2389849,B级赛事
2026-02-11,CCT 第3赛季 欧洲系列赛 15,A,completed,Metizport,Lazer Cats,Metizport,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389849,csgo_mc_2389849,B级赛事
2026-02-11,CCT 第3赛季 欧洲系列赛 16 封闭预选赛,A,completed,PRIME,HyperSpirit,HyperSpirit,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390011,csgo_mc_2390011,C级赛事
2026-02-11,CCT 第3赛季 欧洲系列赛 16 封闭预选赛,A,completed,PRIME,HyperSpirit,PRIME,3,anubis,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390011,csgo_mc_2390011,C级赛事
2026-02-11,CCT 第3赛季 欧洲系列赛 16 封闭预选赛,A,completed,PRIME,HyperSpirit,HyperSpirit,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390011,csgo_mc_2390011,C级赛事
2026-02-11,United21 联赛 第44赛季,A,completed,ex-FUT Academy,VP.P,VP.P,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390161,csgo_mc_2390161,C级赛事
2026-02-11,United21 联赛 第44赛季,A,completed,ex-FUT Academy,VP.P,VP.P,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390161,csgo_mc_2390161,C级赛事
2026-02-11,CCT 第3赛季 欧洲系列赛 15,A,completed,Acend,ex-Zero Tenacity,Acend,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389850,csgo_mc_2389850,B级赛事
2026-02-11,CCT 第3赛季 欧洲系列赛 15,A,completed,Acend,ex-Zero Tenacity,Acend,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2389850,csgo_mc_2389850,B级赛事
2026-02-11,CCT 第3赛季 欧洲系列赛 16 封闭预选赛,A,completed,Pigeons,Ursa,Ursa,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390012,csgo_mc_2390012,C级赛事
2026-02-11,CCT 第3赛季 欧洲系列赛 16 封闭预选赛,A,completed,Pigeons,Ursa,Ursa,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390012,csgo_mc_2390012,C级赛事
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,CYBERSHOKE,Inner Circle,Inner Circle,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390120,csgo_mc_2390120,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,CYBERSHOKE,Inner Circle,Inner Circle,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390120,csgo_mc_2390120,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,Johnny Speeds,K27,Johnny Speeds,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390121,csgo_mc_2390121,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,Johnny Speeds,K27,Johnny Speeds,3,dust2,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390121,csgo_mc_2390121,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,Alliance,OG,Alliance,3,overpass,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390122,csgo_mc_2390122,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,Alliance,OG,OG,3,ancient,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390122,csgo_mc_2390122,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,Alliance,OG,Alliance,3,inferno,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390122,csgo_mc_2390122,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,ENCE,EYE,ENCE,3,nuke,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390123,csgo_mc_2390123,资格赛A级
2026-02-11,IEM 亚特兰大 2026 封闭预选赛,A,completed,ENCE,EYE,ENCE,3,mirage,80,80,0,0,32,32,0,0,0,0,cs2_2026-06-01,5e,https://event.5eplay.com/csgo/match/csgo_mc_2390123,csgo_mc_2390123,资格赛A级
